ITNO,ITEM,ShadeName,ShadeNo,Code,Rate,Pckng,Ptype,Range
11351,Diamond Ace Plastic Emulsion 501,BONE WHITE,519,Q519,654,1,Quarter,ACE RANGE
11352,Diamond Ace Plastic Emulsion 501,FRENCH GREY,520,Q520,654,1,Quarter,ACE RANGE
11353,Diamond Ace Plastic Emulsion 501,SALMON,521,Q521,654,1,Quarter,ACE RANGE
11354,Diamond Ace Plastic Emulsion 501,SHERBAT,522,Q522,654,1,Quarter,ACE RANGE
11355,Diamond Ace Plastic Emulsion 501,CLOUDY WHITE,523,Q523,654,1,Quarter,ACE RANGE
11356,Diamond Ace Plastic Emulsion 501,BAMBOO GOLD,524,Q524,654,1,Quarter,ACE RANGE
11357,Diamond Ace Plastic Emulsion 501,YELLOW GREEN,525,Q525,654,1,Quarter,ACE RANGE
11358,Diamond Ace Plastic Emulsion 501,SPING-LEAF,526,Q526,654,1,Quarter,ACE RANGE
11359,Diamond Ace Plastic Emulsion 501,FOWN,527,Q527,654,1,Quarter,ACE RANGE
11360,Diamond Ace Plastic Emulsion 501,COCOA BEAN,528,Q528,654,1,Quarter,ACE RANGE
11361,Diamond Ace Plastic Emulsion 501,PATINA,529,Q529,654,1,Quarter,ACE RANGE
11362,Diamond Ace Plastic Emulsion 501,SOFT-PEACH,530,Q530,654,1,Quarter,ACE RANGE
11363,Diamond Ace Plastic Emulsion 501,MOON-FLOWER,531,Q531,654,1,Quarter,ACE RANGE
11364,Diamond Ace Plastic Emulsion 501,TILE-RED,532,Q532,654,1,Quarter,ACE RANGE
11365,Diamond Ace Plastic Emulsion 501,CROWN GOLD,533,Q533,654,1,Quarter,ACE RANGE
11366,Diamond Ace Plastic Emulsion 501,SAFRON DELIGHT,534,Q534,654,1,Quarter,ACE RANGE
11367,Diamond Ace Plastic Emulsion 501,ROSE-WHITE,535,Q535,654,1,Quarter,ACE RANGE
11368,Diamond Ace Plastic Emulsion 501,APPLE-WHITE,536,Q536,654,1,Quarter,ACE RANGE
11369,Diamond Ace Plastic Emulsion 501,ASH-WHITE,537,Q537,654,1,Quarter,ACE RANGE
11370,Diamond Ace Plastic Emulsion 501,PEACH,538,Q538,654,1,Quarter,ACE RANGE
11371,Diamond Ace Plastic Emulsion 501,FRESH ORANGE,539,Q539,654,1,Quarter,ACE RANGE
11372,Diamond Ace Plastic Emulsion 501,BLUE BELL,540,Q540,654,1,Quarter,ACE RANGE
11373,Diamond Ace Plastic Emulsion 501,BRWON STONE,541,Q541,654,1,Quarter,ACE RANGE
11374,Diamond Ace Plastic Emulsion 501,HAZELENUT,542,Q542,654,1,Quarter,ACE RANGE
11375,Diamond Ace Plastic Emulsion 501,LAVENDER-WHITE,543,Q543,654,1,Quarter,ACE RANGE
11376,Diamond Ace Plastic Emulsion 501,ZEPHYR,544,Q544,654,1,Quarter,ACE RANGE
11377,Diamond Ace Plastic Emulsion 501,LACE,545,Q545,654,1,Quarter,ACE RANGE
11378,Diamond Ace Plastic Emulsion 501,JADE,546,Q546,654,1,Quarter,ACE RANGE
11379,Diamond Ace Plastic Emulsion 501,CRESTA,548,Q548,654,1,Quarter,ACE RANGE
11380,Diamond Ace Plastic Emulsion 501,WHITE,550,Q550,654,1,Quarter,ACE RANGE
11381,Diamond Ace Plastic Emulsion 501,SNOWFALL,552,Q552,654,1,Quarter,ACE RANGE
11382,Diamond Ace Plastic Emulsion 501,HENNA,553,Q553,654,1,Quarter,ACE RANGE
11383,Diamond Ace Plastic Emulsion 501,TEA PINK,554,Q554,654,1,Quarter,ACE RANGE
11384,Diamond Ace Plastic Emulsion 501,RED ROSE,555,Q555,654,1,Quarter,ACE RANGE
11385,Diamond Ace Plastic Emulsion 501,MOON SOON,556,Q556,654,1,Quarter,ACE RANGE
11386,Diamond Ace Plastic Emulsion 501,SENTOMENT,557,Q557,654,1,Quarter,ACE RANGE
11387,Diamond Ace Plastic Emulsion 501,COOL GREEN,558,Q558,654,1,Quarter,ACE RANGE
11388,Diamond Ace Plastic Emulsion 501,LAVENDER,559,Q559,654,1,Quarter,ACE RANGE
11389,Diamond Ace Plastic Emulsion 501,PINK PESSION,560,Q560,654,1,Quarter,ACE RANGE
11390,Diamond Ace Plastic Emulsion 501,MID BLUE,561,Q561,654,1,Quarter,ACE RANGE
11391,Diamond Ace Plastic Emulsion 501,IVORY,562,Q562,654,1,Quarter,ACE RANGE
11392,Diamond Ace Plastic Emulsion 501,MULLBERRY RIBBON,563,Q563,654,1,Quarter,ACE RANGE
11393,Diamond Ace Plastic Emulsion 501,PICASSO,564,Q564,654,1,Quarter,ACE RANGE
11394,Diamond Ace Plastic Emulsion 501,GREEN MIST,565,Q565,654,1,Quarter,ACE RANGE
11395,Diamond Ace Plastic Emulsion 501,NURSERY PINK,501,G501,2487,4,Gallon,ACE RANGE
11396,Diamond Ace Plastic Emulsion 501,MELLOW,502,G502,2487,4,Gallon,ACE RANGE
11397,Diamond Ace Plastic Emulsion 501,ORANGE,503,G503,2487,4,Gallon,ACE RANGE
11398,Diamond Ace Plastic Emulsion 501,HONEY-DEW,504,G504,2487,4,Gallon,ACE RANGE
11399,Diamond Ace Plastic Emulsion 501,ICE FLOW,505,G505,2487,4,Gallon,ACE RANGE
11400,Diamond Ace Plastic Emulsion 501,CHARISMA,506,G506,2487,4,Gallon,ACE RANGE
11401,Diamond Ace Plastic Emulsion 501,BLUE HEAVEN,507,G507,2487,4,Gallon,ACE RANGE
11402,Diamond Ace Plastic Emulsion 501,PASTEL BLUE,508,G508,2487,4,Gallon,ACE RANGE
11403,Diamond Ace Plastic Emulsion 501,COCKEL-SHELL,509,G509,2487,4,Gallon,ACE RANGE
11404,Diamond Ace Plastic Emulsion 501,CIRUS YELLOW,510,G510,2487,4,Gallon,ACE RANGE
11405,Diamond Ace Plastic Emulsion 501,BLUE STREET,511,G511,2487,4,Gallon,ACE RANGE
11406,Diamond Ace Plastic Emulsion 501,SPICE,512,G512,2487,4,Gallon,ACE RANGE
11407,Diamond Ace Plastic Emulsion 501,OFF-WHITE,513,G513,2487,4,Gallon,ACE RANGE
11408,Diamond Ace Plastic Emulsion 501,FLOATING LILLY,514,G514,2487,4,Gallon,ACE RANGE
11409,Diamond Ace Plastic Emulsion 501,CLASSICAL,515,G515,2487,4,Gallon,ACE RANGE
11410,Diamond Ace Plastic Emulsion 501,CREAM,516,G516,2487,4,Gallon,ACE RANGE
11411,Diamond Ace Plastic Emulsion 501,GREY MIST,517,G517,2487,4,Gallon,ACE RANGE
11412,Diamond Ace Plastic Emulsion 501,MAUVE,518,G518,2487,4,Gallon,ACE RANGE
11413,Diamond Ace Plastic Emulsion 501,BONE WHITE,519,G519,2487,4,Gallon,ACE RANGE
11414,Diamond Ace Plastic Emulsion 501,FRENCH GREY,520,G520,2487,4,Gallon,ACE RANGE
11415,Diamond Ace Plastic Emulsion 501,SALMON,521,G521,2487,4,Gallon,ACE RANGE
11416,Diamond Ace Plastic Emulsion 501,SHERBAT,522,G522,2487,4,Gallon,ACE RANGE
11417,Diamond Ace Plastic Emulsion 501,CLOUDY WHITE,523,G523,2487,4,Gallon,ACE RANGE
11418,Diamond Ace Plastic Emulsion 501,BAMBOO GOLD,524,G524,2487,4,Gallon,ACE RANGE
11419,Diamond Ace Plastic Emulsion 501,YELLOW GREEN,525,G525,2487,4,Gallon,ACE RANGE
11420,Diamond Ace Plastic Emulsion 501,SPING-LEAF,526,G526,2487,4,Gallon,ACE RANGE
11421,Diamond Ace Plastic Emulsion 501,FOWN,527,G527,2487,4,Gallon,ACE RANGE
11422,Diamond Ace Plastic Emulsion 501,COCOA BEAN,528,G528,2487,4,Gallon,ACE RANGE
11423,Diamond Ace Plastic Emulsion 501,PATINA,529,G529,2487,4,Gallon,ACE RANGE
11424,Diamond Ace Plastic Emulsion 501,SOFT-PEACH,530,G530,2487,4,Gallon,ACE RANGE
11425,Diamond Ace Plastic Emulsion 501,MOON-FLOWER,531,G531,2487,4,Gallon,ACE RANGE
11426,Diamond Ace Plastic Emulsion 501,TILE-RED,532,G532,2487,4,Gallon,ACE RANGE
11427,Diamond Ace Plastic Emulsion 501,CROWN GOLD,533,G533,2487,4,Gallon,ACE RANGE
11428,Diamond Ace Plastic Emulsion 501,SAFRON DELIGHT,534,G534,2487,4,Gallon,ACE RANGE
11429,Diamond Ace Plastic Emulsion 501,ROSE-WHITE,535,G535,2487,4,Gallon,ACE RANGE
11430,Diamond Ace Plastic Emulsion 501,APPLE-WHITE,536,G536,2487,4,Gallon,ACE RANGE
11431,Diamond Ace Plastic Emulsion 501,ASH-WHITE,537,G537,2487,4,Gallon,ACE RANGE
11432,Diamond Ace Plastic Emulsion 501,PEACH,538,G538,2487,4,Gallon,ACE RANGE
11433,Diamond Ace Plastic Emulsion 501,FRESH ORANGE,539,G539,2487,4,Gallon,ACE RANGE
11434,Diamond Ace Plastic Emulsion 501,BLUE BELL,540,G540,2487,4,Gallon,ACE RANGE
11435,Diamond Ace Plastic Emulsion 501,BRWON STONE,541,G541,2487,4,Gallon,ACE RANGE
11436,Diamond Ace Plastic Emulsion 501,HAZELENUT,542,G542,2487,4,Gallon,ACE RANGE
11437,Diamond Ace Plastic Emulsion 501,LAVENDER-WHITE,543,G543,2487,4,Gallon,ACE RANGE
11438,Diamond Ace Plastic Emulsion 501,ZEPHYR,544,G544,2487,4,Gallon,ACE RANGE
11439,Diamond Ace Plastic Emulsion 501,LACE,545,G545,2487,4,Gallon,ACE RANGE
11440,Diamond Ace Plastic Emulsion 501,JADE,546,G546,2487,4,Gallon,ACE RANGE
11441,Diamond Ace Plastic Emulsion 501,CRESTA,548,G548,2487,4,Gallon,ACE RANGE
11442,Diamond Ace Plastic Emulsion 501,WHITE,550,G550,2487,4,Gallon,ACE RANGE
11443,Diamond Ace Plastic Emulsion 501,SNOWFALL,552,G552,2487,4,Gallon,ACE RANGE
11444,Diamond Ace Plastic Emulsion 501,HENNA,553,G553,2487,4,Gallon,ACE RANGE
11445,Diamond Ace Plastic Emulsion 501,TEA PINK,554,G554,2487,4,Gallon,ACE RANGE
11446,Diamond Ace Plastic Emulsion 501,RED ROSE,555,G555,2487,4,Gallon,ACE RANGE
11447,Diamond Ace Plastic Emulsion 501,MOON SOON,556,G556,2487,4,Gallon,ACE RANGE
11448,Diamond Ace Plastic Emulsion 501,SENTOMENT,557,G557,2487,4,Gallon,ACE RANGE
11449,Diamond Ace Plastic Emulsion 501,COOL GREEN,558,G558,2487,4,Gallon,ACE RANGE
11450,Diamond Ace Plastic Emulsion 501,LAVENDER,559,G559,2487,4,Gallon,ACE RANGE
11451,Diamond Ace Plastic Emulsion 501,PINK PESSION,560,G560,2487,4,Gallon,ACE RANGE
11452,Diamond Ace Plastic Emulsion 501,MID BLUE,561,G561,2487,4,Gallon,ACE RANGE
11453,Diamond Ace Plastic Emulsion 501,IVORY,562,G562,2487,4,Gallon,ACE RANGE
11454,Diamond Ace Plastic Emulsion 501,MULLBERRY RIBBON,563,G563,2487,4,Gallon,ACE RANGE
11455,Diamond Ace Plastic Emulsion 501,PICASSO,564,G564,2487,4,Gallon,ACE RANGE
11456,Diamond Ace Plastic Emulsion 501,GREEN MIST,565,G565,2487,4,Gallon,ACE RANGE
11457,Diamond Ace Plastic Emulsion 501,NURSERY PINK,501,K501,9872,16,Drum,ACE RANGE
11458,Diamond Ace Plastic Emulsion 501,MELLOW,502,K502,9872,16,Drum,ACE RANGE
11459,Diamond Ace Plastic Emulsion 501,ORANGE,503,K503,9872,16,Drum,ACE RANGE
11460,Diamond Ace Plastic Emulsion 501,HONEY-DEW,504,K504,9872,16,Drum,ACE RANGE
11461,Diamond Ace Plastic Emulsion 501,ICE FLOW,505,K505,9872,16,Drum,ACE RANGE
11462,Diamond Ace Plastic Emulsion 501,CHARISMA,506,K506,9872,16,Drum,ACE RANGE
11463,Diamond Ace Plastic Emulsion 501,BLUE HEAVEN,507,K507,9872,16,Drum,ACE RANGE
11464,Diamond Ace Plastic Emulsion 501,PASTEL BLUE,508,K508,9872,16,Drum,ACE RANGE
11465,Diamond Ace Plastic Emulsion 501,COCKEL-SHELL,509,K509,9872,16,Drum,ACE RANGE
11466,Diamond Ace Plastic Emulsion 501,CIRUS YELLOW,510,K510,9872,16,Drum,ACE RANGE
11467,Diamond Ace Plastic Emulsion 501,BLUE STREET,511,K511,9872,16,Drum,ACE RANGE
11468,Diamond Ace Plastic Emulsion 501,SPICE,512,K512,9872,16,Drum,ACE RANGE
11469,Diamond Ace Plastic Emulsion 501,OFF-WHITE,513,K513,9872,16,Drum,ACE RANGE
11470,Diamond Ace Plastic Emulsion 501,FLOATING LILLY,514,K514,9872,16,Drum,ACE RANGE
11471,Diamond Ace Plastic Emulsion 501,CLASSICAL,515,K515,9872,16,Drum,ACE RANGE
11472,Diamond Ace Plastic Emulsion 501,CREAM,516,K516,9872,16,Drum,ACE RANGE
11473,Diamond Ace Plastic Emulsion 501,GREY MIST,517,K517,9872,16,Drum,ACE RANGE
11474,Diamond Ace Plastic Emulsion 501,MAUVE,518,K518,9872,16,Drum,ACE RANGE
11475,Diamond Ace Plastic Emulsion 501,BONE WHITE,519,K519,9872,16,Drum,ACE RANGE
11476,Diamond Ace Plastic Emulsion 501,FRENCH GREY,520,K520,9872,16,Drum,ACE RANGE
11477,Diamond Ace Plastic Emulsion 501,SALMON,521,K521,9872,16,Drum,ACE RANGE
11478,Diamond Ace Plastic Emulsion 501,SHERBAT,522,K522,9872,16,Drum,ACE RANGE
11479,Diamond Ace Plastic Emulsion 501,CLOUDY WHITE,523,K523,9872,16,Drum,ACE RANGE
11480,Diamond Ace Plastic Emulsion 501,BAMBOO GOLD,524,K524,9872,16,Drum,ACE RANGE
11481,Diamond Ace Plastic Emulsion 501,YELLOW GREEN,525,K525,9872,16,Drum,ACE RANGE
11482,Diamond Ace Plastic Emulsion 501,SPING-LEAF,526,K526,9872,16,Drum,ACE RANGE
11483,Diamond Ace Plastic Emulsion 501,FOWN,527,K527,9872,16,Drum,ACE RANGE
11484,Diamond Ace Plastic Emulsion 501,COCOA BEAN,528,K528,9872,16,Drum,ACE RANGE
11485,Diamond Ace Plastic Emulsion 501,PATINA,529,K529,9872,16,Drum,ACE RANGE
11486,Diamond Ace Plastic Emulsion 501,SOFT-PEACH,530,K530,9872,16,Drum,ACE RANGE
11487,Diamond Ace Plastic Emulsion 501,MOON-FLOWER,531,K531,9872,16,Drum,ACE RANGE
11488,Diamond Ace Plastic Emulsion 501,TILE-RED,532,K532,9872,16,Drum,ACE RANGE
11489,Diamond Ace Plastic Emulsion 501,CROWN GOLD,533,K533,9872,16,Drum,ACE RANGE
11490,Diamond Ace Plastic Emulsion 501,SAFRON DELIGHT,534,K534,9872,16,Drum,ACE RANGE
11491,Diamond Ace Plastic Emulsion 501,ROSE-WHITE,535,K535,9872,16,Drum,ACE RANGE
11492,Diamond Ace Plastic Emulsion 501,APPLE-WHITE,536,K536,9872,16,Drum,ACE RANGE
11493,Diamond Ace Plastic Emulsion 501,ASH-WHITE,537,K537,9872,16,Drum,ACE RANGE
11494,Diamond Ace Plastic Emulsion 501,PEACH,538,K538,9872,16,Drum,ACE RANGE
11495,Diamond Ace Plastic Emulsion 501,FRESH ORANGE,539,K539,9872,16,Drum,ACE RANGE
11496,Diamond Ace Plastic Emulsion 501,BLUE BELL,540,K540,9872,16,Drum,ACE RANGE
11497,Diamond Ace Plastic Emulsion 501,BRWON STONE,541,K541,9872,16,Drum,ACE RANGE
11498,Diamond Ace Plastic Emulsion 501,HAZELENUT,542,K542,9872,16,Drum,ACE RANGE
11499,Diamond Ace Plastic Emulsion 501,LAVENDER-WHITE,543,K543,9872,16,Drum,ACE RANGE
11500,Diamond Ace Plastic Emulsion 501,ZEPHYR,544,K544,9872,16,Drum,ACE RANGE
11501,Diamond Ace Plastic Emulsion 501,LACE,545,K545,9872,16,Drum,ACE RANGE
11502,Diamond Ace Plastic Emulsion 501,JADE,546,K546,9872,16,Drum,ACE RANGE
11503,Diamond Ace Plastic Emulsion 501,CRESTA,548,K548,9872,16,Drum,ACE RANGE
11504,Diamond Ace Plastic Emulsion 501,WHITE,550,K550,9872,16,Drum,ACE RANGE
11505,Diamond Ace Plastic Emulsion 501,SNOWFALL,552,K552,9872,16,Drum,ACE RANGE
11506,Diamond Ace Plastic Emulsion 501,HENNA,553,K553,9872,16,Drum,ACE RANGE
11507,Diamond Ace Plastic Emulsion 501,TEA PINK,554,K554,9872,16,Drum,ACE RANGE
11508,Diamond Ace Plastic Emulsion 501,RED ROSE,555,K555,9872,16,Drum,ACE RANGE
11509,Diamond Ace Plastic Emulsion 501,MOON SOON,556,K556,9872,16,Drum,ACE RANGE
11510,Diamond Ace Plastic Emulsion 501,SENTOMENT,557,K557,9872,16,Drum,ACE RANGE
11511,Diamond Ace Plastic Emulsion 501,COOL GREEN,558,K558,9872,16,Drum,ACE RANGE
11512,Diamond Ace Plastic Emulsion 501,LAVENDER,559,K559,9872,16,Drum,ACE RANGE
11513,Diamond Ace Plastic Emulsion 501,PINK PESSION,560,K560,9872,16,Drum,ACE RANGE
11514,Diamond Ace Plastic Emulsion 501,MID BLUE,561,K561,9872,16,Drum,ACE RANGE
11515,Diamond Ace Plastic Emulsion 501,IVORY,562,K562,9872,16,Drum,ACE RANGE
11516,Diamond Ace Plastic Emulsion 501,MULLBERRY RIBBON,563,K563,9872,16,Drum,ACE RANGE
11517,Diamond Ace Plastic Emulsion 501,PICASSO,564,K564,9872,16,Drum,ACE RANGE
11518,Diamond Ace Plastic Emulsion 501,GREEN MIST,565,K565,9872,16,Drum,ACE RANGE
11519,Diamond Ace Wate Based Acrylic Primer (Exterior & Interior Use),ACE WATER BASE PRIMER,9600,K9600,6538,14.56,Drum,ACE RANGE
11520,Diamond Ace Wate Based Acrylic Primer (Exterior & Interior Use),ACE WATER BASE PRIMER,9600,G9600,1823,3.64,Gallon,ACE RANGE
11521,Diamond Ace Weather Defender 101,WHITE,101,Q101,658,1,Quarter,ACE RANGE
11522,Diamond Ace Weather Defender 101,CAMEO,102,Q102,658,1,Quarter,ACE RANGE
11523,Diamond Ace Weather Defender 101,ALMOND,104,Q104,658,1,Quarter,ACE RANGE
11524,Diamond Ace Weather Defender 101,TERRACOTA,105,Q105,658,1,Quarter,ACE RANGE
11525,Diamond Ace Weather Defender 101,SAND-STONE,106,Q106,658,1,Quarter,ACE RANGE
11526,Diamond Ace Weather Defender 101,OFF-WHITE,107,Q107,658,1,Quarter,ACE RANGE
11527,Diamond Ace Weather Defender 101,SUGER CANE,108,Q108,658,1,Quarter,ACE RANGE
11528,Diamond Ace Weather Defender 101,BEIGE,109,Q109,658,1,Quarter,ACE RANGE
11529,Diamond Ace Weather Defender 101,TEA-ROSE,112,Q112,658,1,Quarter,ACE RANGE
11530,Diamond Ace Weather Defender 101,TILE-RED,113,Q113,658,1,Quarter,ACE RANGE
11531,Diamond Ace Weather Defender 101,ROOF-TILE,114,Q114,658,1,Quarter,ACE RANGE
11532,Diamond Ace Weather Defender 101,ASH-WHITE,115,Q115,658,1,Quarter,ACE RANGE
11533,Diamond Ace Weather Defender 101,SEA SHEL,116,Q116,658,1,Quarter,ACE RANGE
11534,Diamond Ace Weather Defender 101,SWEET JEWAL,117,Q117,658,1,Quarter,ACE RANGE
11535,Diamond Ace Weather Defender 101,GOOSWING,118,Q118,658,1,Quarter,ACE RANGE
11536,Diamond Ace Weather Defender 101,RED OXIDE,119,Q119,658,1,Quarter,ACE RANGE
11537,Diamond Ace Weather Defender 101,LILAC,120,Q120,658,1,Quarter,ACE RANGE
11538,Diamond Ace Weather Defender 101,AVOCADO,121,Q121,658,1,Quarter,ACE RANGE
11539,Diamond Ace Weather Defender 101,HOPSACK,122,Q122,658,1,Quarter,ACE RANGE
11540,Diamond Ace Weather Defender 101,BRIGHT FAWN,123,Q123,658,1,Quarter,ACE RANGE
11541,Diamond Ace Weather Defender 101,SKY-GREY,124,Q124,658,1,Quarter,ACE RANGE
11542,Diamond Ace Weather Defender 101,PEACH,125,Q125,658,1,Quarter,ACE RANGE
11543,Diamond Ace Weather Defender 101,PEARL,126,Q126,658,1,Quarter,ACE RANGE
11544,Diamond Ace Weather Defender 101,BISCUIT,127,Q127,658,1,Quarter,ACE RANGE
11545,Diamond Ace Weather Defender 101,ATUMUN-STONE,128,Q128,658,1,Quarter,ACE RANGE
11546,Diamond Ace Weather Defender 101,CLOUD GREY,129,Q129,658,1,Quarter,ACE RANGE
11547,Diamond Ace Weather Defender 101,RADO GREEN,130,Q130,658,1,Quarter,ACE RANGE
11548,Diamond Ace Weather Defender 101,JADE,131,Q131,658,1,Quarter,ACE RANGE
11549,Diamond Ace Weather Defender 101,DUSKY SUN,156,Q156,658,1,Quarter,ACE RANGE
11550,Diamond Ace Weather Defender 101,CREAMY,157,Q157,658,1,Quarter,ACE RANGE
11551,Diamond Ace Weather Defender 101,CARAMEL,158,Q158,658,1,Quarter,ACE RANGE
11552,Diamond Ace Weather Defender 101,LEATHER BEIGE,159,Q159,658,1,Quarter,ACE RANGE
11553,Diamond Ace Weather Defender 101,POTTERY CLAY,160,Q160,658,1,Quarter,ACE RANGE
11554,Diamond Ace Weather Defender 101,CAPPUCCINO,161,Q161,658,1,Quarter,ACE RANGE
11555,Diamond Ace Weather Defender 101,IVORY,162,Q162,658,1,Quarter,ACE RANGE
11556,Diamond Ace Weather Defender 101,MUSHROOM,163,Q163,658,1,Quarter,ACE RANGE
11557,Diamond Ace Weather Defender 101,CANVAS,164,Q164,658,1,Quarter,ACE RANGE
11558,Diamond Ace Weather Defender 101,CAVE STONE,165,Q165,658,1,Quarter,ACE RANGE
11559,Diamond Ace Weather Defender 101,MOUNTAIN MIST,166,Q166,658,1,Quarter,ACE RANGE
11560,Diamond Ace Weather Defender 101,COFFEE,167,Q167,658,1,Quarter,ACE RANGE
11561,Diamond Ace Weather Defender 101,BRICK STONE,168,Q168,658,1,Quarter,ACE RANGE
11562,Diamond Ace Weather Defender 101,YELLOW,169,Q169,658,1,Quarter,ACE RANGE
11563,Diamond Ace Weather Defender 101,MEHNDI,170,Q170,658,1,Quarter,ACE RANGE
11564,Diamond Ace Weather Defender 101,SPICY ORANGE,171,Q171,658,1,Quarter,ACE RANGE
11565,Diamond Ace Weather Defender 101,MUSTARD,172,Q172,658,1,Quarter,ACE RANGE
11566,Diamond Ace Weather Defender 101,WINTER GREEN,173,Q173,658,1,Quarter,ACE RANGE
11567,Diamond Ace Weather Defender 101,MID GREY,174,Q174,658,1,Quarter,ACE RANGE
11568,Diamond Ace Weather Defender 101,CHOCOLATE,175,Q175,658,1,Quarter,ACE RANGE
11569,Diamond Ace Weather Defender 101,FRESH BROWN,176,Q176,658,1,Quarter,ACE RANGE
11570,Diamond Ace Weather Defender 101,WHITE,101,G101,2523,4,Gallon,ACE RANGE
11571,Diamond Ace Weather Defender 101,CAMEO,102,G102,2523,4,Gallon,ACE RANGE
11572,Diamond Ace Weather Defender 101,BEAVER,103,G103,2523,4,Gallon,ACE RANGE
11573,Diamond Ace Weather Defender 101,ALMOND,104,G104,2523,4,Gallon,ACE RANGE
11574,Diamond Ace Weather Defender 101,TERRACOTA,105,G105,2523,4,Gallon,ACE RANGE
11575,Diamond Ace Weather Defender 101,SAND-STONE,106,G106,2523,4,Gallon,ACE RANGE
11576,Diamond Ace Weather Defender 101,OFF-WHITE,107,G107,2523,4,Gallon,ACE RANGE
11577,Diamond Ace Weather Defender 101,SUGER CANE,108,G108,2523,4,Gallon,ACE RANGE
11578,Diamond Ace Weather Defender 101,BEIGE,109,G109,2523,4,Gallon,ACE RANGE
11579,Diamond Ace Weather Defender 101,TEA-ROSE,112,G112,2523,4,Gallon,ACE RANGE
11580,Diamond Ace Weather Defender 101,TILE-RED,113,G113,2523,4,Gallon,ACE RANGE
11581,Diamond Ace Weather Defender 101,ROOF-TILE,114,G114,2523,4,Gallon,ACE RANGE
11582,Diamond Ace Weather Defender 101,ASH-WHITE,115,G115,2523,4,Gallon,ACE RANGE
11583,Diamond Ace Weather Defender 101,SEA SHEL,116,G116,2523,4,Gallon,ACE RANGE
11584,Diamond Ace Weather Defender 101,SWEET JEWAL,117,G117,2523,4,Gallon,ACE RANGE
11585,Diamond Ace Weather Defender 101,GOOSWING,118,G118,2523,4,Gallon,ACE RANGE
11586,Diamond Ace Weather Defender 101,RED OXIDE,119,G119,2523,4,Gallon,ACE RANGE
11587,Diamond Ace Weather Defender 101,LILAC,120,G120,2523,4,Gallon,ACE RANGE
11588,Diamond Ace Weather Defender 101,AVOCADO,121,G121,2523,4,Gallon,ACE RANGE
11589,Diamond Ace Weather Defender 101,HOPSACK,122,G122,2523,4,Gallon,ACE RANGE
11590,Diamond Ace Weather Defender 101,BRIGHT FAWN,123,G123,2523,4,Gallon,ACE RANGE
11591,Diamond Ace Weather Defender 101,SKY-GREY,124,G124,2523,4,Gallon,ACE RANGE
11592,Diamond Ace Weather Defender 101,PEACH,125,G125,2523,4,Gallon,ACE RANGE
11593,Diamond Ace Weather Defender 101,PEARL,126,G126,2523,4,Gallon,ACE RANGE
11594,Diamond Ace Weather Defender 101,BISCUIT,127,G127,2523,4,Gallon,ACE RANGE
11595,Diamond Ace Weather Defender 101,ATUMUN-STONE,128,G128,2523,4,Gallon,ACE RANGE
11596,Diamond Ace Weather Defender 101,CLOUD GREY,129,G129,2523,4,Gallon,ACE RANGE
11597,Diamond Ace Weather Defender 101,RADO GREEN,130,G130,2523,4,Gallon,ACE RANGE
11598,Diamond Ace Weather Defender 101,JADE,131,G131,2523,4,Gallon,ACE RANGE
11599,Diamond Ace Weather Defender 101,MOOR LAND,132,G132,2523,4,Gallon,ACE RANGE
11600,Diamond Ace Weather Defender 101,CLAY,133,G133,2523,4,Gallon,ACE RANGE
11601,Diamond Ace Weather Defender 101,CHARCOAL,134,G134,2523,4,Gallon,ACE RANGE
11602,Diamond Ace Weather Defender 101,DUSKY SUN,156,G156,2523,4,Gallon,ACE RANGE
11603,Diamond Ace Weather Defender 101,CREAMY,157,G157,2523,4,Gallon,ACE RANGE
11604,Diamond Ace Weather Defender 101,CARAMEL,158,G158,2523,4,Gallon,ACE RANGE
11605,Diamond Ace Weather Defender 101,LEATHER BEIGE,159,G159,2523,4,Gallon,ACE RANGE
11606,Diamond Ace Weather Defender 101,POTTERY CLAY,160,G160,2523,4,Gallon,ACE RANGE
11607,Diamond Ace Weather Defender 101,CAPPUCCINO,161,G161,2523,4,Gallon,ACE RANGE
11608,Diamond Ace Weather Defender 101,IVORY,162,G162,2523,4,Gallon,ACE RANGE
11609,Diamond Ace Weather Defender 101,MUSHROOM,163,G163,2523,4,Gallon,ACE RANGE
11610,Diamond Ace Weather Defender 101,CANVAS,164,G164,2523,4,Gallon,ACE RANGE
11611,Diamond Ace Weather Defender 101,CAVE STONE,165,G165,2523,4,Gallon,ACE RANGE
11612,Diamond Ace Weather Defender 101,MOUNTAIN MIST,166,G166,2523,4,Gallon,ACE RANGE
11613,Diamond Ace Weather Defender 101,COFFEE,167,G167,2523,4,Gallon,ACE RANGE
11614,Diamond Ace Weather Defender 101,BRICK STONE,168,G168,2523,4,Gallon,ACE RANGE
11615,Diamond Ace Weather Defender 101,YELLOW,169,G169,2523,4,Gallon,ACE RANGE
11616,Diamond Ace Weather Defender 101,MEHNDI,170,G170,2523,4,Gallon,ACE RANGE
11617,Diamond Ace Weather Defender 101,SPICY ORANGE,171,G171,2523,4,Gallon,ACE RANGE
11618,Diamond Ace Weather Defender 101,MUSTARD,172,G172,2523,4,Gallon,ACE RANGE
11619,Diamond Ace Weather Defender 101,WINTER GREEN,173,G173,2523,4,Gallon,ACE RANGE
11620,Diamond Ace Weather Defender 101,MID GREY,174,G174,2523,4,Gallon,ACE RANGE
